hero_id,name,role,effect_logodds,effect_pp,std_error,ci_low_pp,ci_high_pp,p_adjusted,within_role_logodds,within_role_pp,within_role_se,within_role_ci_low_pp,within_role_ci_high_pp,within_role_p_raw,within_role_p_adjusted,within_role_significant
1035,Venom,Tank,0.4998359617592377,12.495899043980945,0.01786365589865,11.62057990494709,13.371218183014795,0.0,-0.0537246377471512,-1.343115943678781,0.0137044135290914,-2.01463220660426,-0.6715996807533021,8.845955167013919e-05,0.00011583988909184894,True
1065,Rogue,Tank,0.4763463142086682,11.908657855216706,0.0244124869686578,10.712445993752471,13.10486971668094,0.0,-0.0772142852977207,-1.930357132443018,0.0208903624399128,-2.9539848919987484,-0.9067293728872876,0.00021887832262401652,0.00027359790328002065,True
1022,Captain America,Tank,0.4643885748292736,11.60971437073184,0.0264808431738123,10.312153055215036,12.907275686248646,0.0,-0.0891720246771153,-2.229300616927884,0.0230906065603662,-3.36074033838583,-1.0978608954699385,0.00011254031856378077,0.00014394691909320797,True
1062,Devil Dinosaur,Tank,0.4469971678752243,11.174929196880608,0.0187421221395593,10.2565652120422,12.093293181719018,0.0,-0.1065634316311646,-2.664085790779116,0.0144726628004873,-3.373246268002998,-1.9549253135552345,1.7963408538435033e-13,2.905845498864491e-13,True
1030,Moon Knight,Damage,-0.3263467593834813,-8.158668984587033,0.0184419376874443,-9.062323931271807,-7.25501403790226,0.0,-0.1171521475457624,-2.9288036886440603,0.0170939886966434,-3.76640913477959,-2.0911982425085305,7.210898544940392e-12,1.1016650554770043e-11,True
1021,Hawkeye,Damage,-0.327462807673407,-8.186570191835175,0.0240478344417445,-9.36491407948066,-7.008226304189691,0.0,-0.1182681958356881,-2.956704895892203,0.0228853827818498,-4.078088652202847,-1.835321139581559,2.368038720668153e-07,3.2560532409187104e-07,True
1027,Groot,Tank,0.4009979926126749,10.024949815316871,0.0224314086893617,8.925810789538145,11.1240888410956,0.0,-0.152562606893714,-3.814065172342852,0.0186648048359488,-4.728640609304346,-2.899489735381357,2.220446049250313e-16,3.8163916471489756e-16,True
1043,Star-lord,Damage,-0.3742643968263527,-9.356609920658816,0.0193232428678121,-10.303448821181613,-8.409771020136022,0.0,-0.1650697849886338,-4.126744624715847,0.0178855876172635,-5.00313841796176,-3.250350831469933,0.0,0.0,True
1047,Jeff The Land Shark,Support,-0.4007913253550549,-10.019783133876372,0.0205419023951683,-11.02633635123962,-9.013229916513124,0.0,-0.1965486735875608,-4.913716839689021,0.0133222977310412,-5.566509428510045,-4.260924250867999,0.0,0.0,True
1038,Scarlet Witch,Damage,-0.4232957593427243,-10.582393983568108,0.022391944843435,-11.679599280896428,-9.48518868623979,0.0,-0.2141011475050054,-5.352528687625137,0.021151096650072,-6.388932423478668,-4.316124951771607,0.0,0.0,True
1050,Invisible Woman,Support,-0.4213428408823986,-10.533571022059965,0.0181268330001465,-11.421785839067145,-9.645356205052783,0.0,-0.2171001891149045,-5.427504727872614,0.0087670243895348,-5.857088922959821,-4.997920532785408,0.0,0.0,True
10571,Deadpool (Vanguard),Tank,0.3032776376772789,7.581940941931972,0.0189939774688157,6.651236045959999,8.512645837903946,0.0,-0.2502829618291101,-6.2570740457277525,0.0149463736226326,-6.989446353236752,-5.524701738218753,0.0,0.0,True
10573,Deadpool (Strategist),Support,-0.4635539115891044,-11.58884778972761,0.0198482466579703,-12.56141187596816,-10.616283703487062,0.0,-0.2593112598216104,-6.4827814955402605,0.012072570769778,-7.074337463259382,-5.891225527821138,0.0,0.0,True
1060,White Fox,Support,-0.4773318208928812,-11.93329552232203,0.019587104912842,-12.893063663051294,-10.973527381592769,0.0,-0.2730891691253871,-6.827229228134679,0.0117492977110902,-7.402944815978099,-6.251513640291259,0.0,0.0,True
1053,Emma Frost,Tank,0.27553137971814,6.888284492953501,0.0155591330827826,6.125886971897151,7.650682014009849,0.0,-0.2780292197882489,-6.950730494706224,0.0106512964852221,-7.4726440224821085,-6.42881696693034,0.0,0.0,True
1018,Doctor Strange,Tank,0.272925619568553,6.8231404892138245,0.0164425119402155,6.017457404143263,7.628823574284387,0.0,-0.280634979937836,-7.0158744984459,0.0117415589818543,-7.5912108885567635,-6.440538108335035,0.0,0.0,True
1031,Luna Snow,Support,-0.489370713308542,-12.234267832713549,0.0184247703260966,-13.137081578692284,-11.331454086734812,0.0,-0.285128061541048,-7.128201538526199,0.0096145564725942,-7.599314805683319,-6.65708827136908,0.0,0.0,True
1063,Cyclops,Damage,-0.5007955715138356,-12.51988928784589,0.013747141068699,-13.193499200212145,-11.846279375479634,0.0,-0.2916009596761167,-7.290023991902918,0.0119228667575579,-7.874244463023257,-6.705803520782578,0.0,0.0,True
1045,Namor,Damage,-0.5154308060661807,-12.88577015165452,0.0146663756937771,-13.604422560649596,-12.16711774265944,0.0,-0.3062361942284618,-7.655904855711546,0.0128477098389789,-8.285442637821514,-7.026367073601576,0.0,0.0,True
1014,The Punisher,Damage,-0.6366188768942841,-15.915471922357105,0.0164246865788958,-16.720281564723,-15.110662279991203,0.0,-0.4274242650565651,-10.68560662641413,0.0149425027458456,-11.417789260960566,-9.953423991867693,0.0,0.0,True
1054,Phoenix,Damage,-0.7650024707171054,-19.125061767927637,0.0210936158162058,-20.15864894292172,-18.091474592933547,0.0,-0.5558078588793866,-13.895196471984663,0.019792767146983,-14.86504206218683,-12.925350881782496,0.0,0.0,True
1032,Squirrel Girl,Damage,-0.8806223101347564,-22.01555775336891,0.0233031690898969,-23.15741303877386,-20.87370246796396,0.0,-0.6714276982970375,-16.785692457425938,0.0221984847707903,-17.873418211194668,-15.69796670365721,0.0,0.0,True
