kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
synergy,Groot,Iron Man,Tank,Damage,2700,-0.4406212176338171,1.0307132776002352,-0.4274915509575042,0.6690213377933618,False,0.8699090457269782
synergy,The Punisher,Cloak & Dagger,Damage,Support,23337,-0.4425148681041363,0.589970842161002,-0.7500622683033796,0.45321720299548773,False,0.7401416405624065
synergy,Loki,Daredevil,Support,Damage,3816,-0.4439003065006992,0.948654206400872,-0.467926356627697,0.6398372545451794,False,0.8513760131202767
synergy,Magik,Winter Soldier,Damage,Damage,22404,-0.44410827708842043,0.42174577573814137,-1.0530236522491307,0.2923301520038616,False,0.6295332447551741
synergy,Doctor Strange,Thor,Tank,Tank,6160,-0.44479715757429034,0.7775364887191147,-0.5720595290737197,0.5672816459097629,False,0.8095827891359436
synergy,Adam Warlock,Emma Frost,Support,Tank,6362,-0.4448861291144331,0.769701222795581,-0.5779984699759104,0.5632651522153511,False,0.8094070555814755
synergy,Black Widow,Iron Fist,Damage,Damage,4012,-0.4484068531016956,0.8469028481161732,-0.5294666963266438,0.5964817413718626,False,0.8282795462259364
synergy,Mantis,Venom,Support,Tank,15218,-0.45163696586508484,0.6380958513782748,-0.7077885945968111,0.4790765501703911,False,0.7601221189542118
synergy,Mantis,Deadpool (Duelist),Support,Damage,8097,-0.45351001202939173,0.7232721425409236,-0.6270254104301156,0.5306425787352106,False,0.7907672028062004
synergy,Mantis,Phoenix,Support,Damage,6272,-0.45434547470805675,0.7446427175102073,-0.6101523106641122,0.5417609171975039,False,0.7949140307992733
synergy,The Punisher,Luna Snow,Damage,Support,13612,-0.454427266151734,0.6402870607782386,-0.7097242689855379,0.47787513938958903,False,0.7592201717851815
synergy,Venom,Devil Dinosaur,Tank,Tank,3669,-0.45596465357487054,0.9471418430766996,-0.48141116022676506,0.6302243064005063,False,0.8455861918651087
synergy,Psylocke,Jubilee,Damage,Support,12826,-0.45607992349280824,0.6436813183326853,-0.70854926266026,0.47860423140992714,False,0.7598752820333655
synergy,Squirrel Girl,Gambit,Damage,Support,6098,-0.46221568596526214,0.7760001063340803,-0.5956386889543427,0.5514166248354884,False,0.8007557403028671
synergy,Human Torch,Luna Snow,Damage,Support,10429,-0.4629157617262762,0.6988350433274951,-0.6624106305861652,0.5077080926137643,False,0.7761365081580565
synergy,Blade,Devil Dinosaur,Damage,Tank,3358,-0.4649834214424135,0.9602377446035069,-0.48423780887139617,0.6282171069626528,False,0.8447829818404731
synergy,Human Torch,Cyclops,Damage,Damage,3083,-0.4653719434707223,0.9721099359044428,-0.4787235746518157,0.6321352923482942,False,0.8457850342128042
synergy,Spider-man,The Hood,Damage,Tank,54644,-0.4655618513610557,0.3927361637359745,-1.1854315806629916,0.23584685147785345,False,0.5820952640898873
synergy,Phoenix,Gambit,Damage,Support,9172,-0.46940640876531836,0.6906909059463807,-0.6796186321899524,0.49674596890286193,False,0.7716321911419188
