teamup_id,name,effect_logodds,effect_pp,std_error
1049002,PAIR OF THREES,0.12692599389348777,3.173149847337194,0.02283491749631865
1045002,GAMMA MONSTRO,0.1262857474685553,3.1571436867138827,0.02292977999356477
1062001,PRIMAL PUNISHMENT,0.11909849592625664,2.977462398156416,0.029113021353551368
1047001,GUARDIAN OF THE DEEP,0.11726369579111219,2.931592394777805,0.027018507380687604
1024001,HEL TENDRILS,0.11686188830926401,2.9215472077316003,0.02485213384319077
1017001,FIERY SPARKS,0.11674320018606933,2.918580004651733,0.02177584495137428
1053001,ICED OUT DIAMOND,0.11580937952995886,2.8952344882489713,0.01271338091841208
1011001,SAVAGE SLAM,0.11292319303520881,2.82307982588022,0.04982535148425506
1014002,BESTIAL HUNT,0.11184035251176956,2.796008812794239,0.03785284092625406
1038002,HEX FIREWORKS,0.10464836944564973,2.6162092361412435,0.01945028508989213
1028001,STARK PROTOCOL,0.10430605204839251,2.607651301209813,0.03943014447320154
1054002,TELEKINETIC BEATDOWN,0.10225117913360166,2.5562794783400413,0.048028140477645496
1053002,SPIRIT BREAKER,0.09790201231251669,2.447550307812917,0.014671297472310569
1041002,EXPERT INSTINCT,0.09586213073717072,2.396553268429268,0.018392551542049128
1022002,STARS ALIGNED,0.09414450872118899,2.3536127180297246,0.030239001988392956
1023001,PLANET X PALS,0.09379256739025779,2.3448141847564448,0.02209201199723985
1022001,VOLTAIC UNION,0.09056594033571679,2.26414850839292,0.051579789176974394
1051002,UNBREAKABLE FORCES,0.09026312715167273,2.256578178791818,0.0129245929447564
1029001,CHAIN OF CYTTORAK,0.08869303791624245,2.217325947906061,0.01653849788515545
1059001,PREHISTORIC TRAP,0.0877616271312511,2.1940406782812776,0.025734645954760528
1039002,DIVINE ARMORY,0.08383960351366024,2.095990087841506,0.044607902222830266
1043002,STAR-SOUL,0.083809111739226,2.09522779348065,0.05266962428039368
1021001,MOONLIT SLASH,0.08360691275745223,2.090172818936306,0.023771168636518573
1027002,BUBBLE BUDDIES,0.08271388229193927,2.0678470572984815,0.036935122303834084
1056001,ODIN'S UNACKNOWLEDGED,0.07293657379949751,1.8234143449874378,0.04286458775059213
1025002,FROZEN HAVEN,0.07290445465175524,1.822611366293881,0.01206290615282447
1060002,PSIONIC FOX,0.07220060306654584,1.805015076663646,0.034059469205269165
1030002,BLOOD MOON,0.07136465246024944,1.784116311506236,0.039551873799732386
1016002,VILLAIN'S ILLUSION,0.06907846925116301,1.7269617312790753,0.030676912610444997
1055002,DEVILISH AFFAIR,0.05867548004750084,1.466887001187521,0.03455263358323215
1050001,UNITED SIBLINGS,0.05681294298401628,1.420323574600407,0.0230041263663172
1045001,CHILLING CHARISMA,0.05219827549757848,1.304956887439462,0.01668475082791267
1056002,ASGARDIANS OF THE GALAXY,0.051302725103499015,1.2825681275874754,0.045122215504476905
1060001,LUCKY LOAN,0.039776869763312406,0.9944217440828101,0.02556363153794771
1035001,BLOOD LEECH,0.039200421239675286,0.9800105309918822,0.03365427100339791
1046001,COSMIC CYCLONE,0.03730956503666245,0.9327391259165612,0.05234730369485912
1050002,FIRST FAMILY,0.03413742317804272,0.853435579451068,0.02282166324990122
1036001,SYMBIOTE BOND,0.02135235097427592,0.533808774356898,0.019650535452807295
1037002,MAGNETIC RESONANCE,0.018209885577613216,0.4552471394403304,0.011766980085863344
1041001,TIMELESS VETERANS,0.015180140400486281,0.37950351001215704,0.01981386159364956
1048002,MENTAL PROJECTION,0.01397951953593421,0.34948798839835526,0.026878581189340216
1052002,IRON & STONE,0.007906806733102865,0.19767016832757164,0.019510849873002147
1037001,METALLIC CHAOS,0.007062383165401901,0.17655957913504752,0.018803889596686746
1058001,FAVORABLE ODDS,0.0032790033761072993,0.08197508440268249,0.010836548138575696
1011002,GAMMA FASTBALL,-0.0003081830302070823,-0.007704575755177057,0.035902943013514786
1065002,EXPLOSIVE ENTANGLEMENT,-0.0023928057547556096,-0.05982014386889024,0.021347009332169032
1048001,LIGHT & DARK DARTS,-0.0024554914882146295,-0.06138728720536574,0.022169068513342053
1029002,VOID PENTAGRAM,-0.012416247714425654,-0.31040619286064136,0.01284531096680297
1063002,KINETIC KIN,-0.013197457567963035,-0.3299364391990759,0.016589023932486773
1064001,HELLFIRE SPARKS,-0.01928590698218756,-0.482147674554689,0.009386892125488738
1040002,CLOBBERIN' RESEARCH DEPT.,-0.031220769126846216,-0.7805192281711554,0.0270807391134007
1064002,VAMPIRIC KIN,-0.031239025708825634,-0.7809756427206408,0.021580197253773355
1034001,GAMMA CHARGE,-0.03162976067935079,-0.7907440169837697,0.03590061266450565
1025001,OBLIVION SHROUD,-0.03237359160023176,-0.809339790005794,0.009027581085851713
1058002,SPARKLING STAFF,-0.04813488582862166,-1.2033721457155415,0.013219916680557987
1051001,TWO-IN-ONE,-0.06448368856260593,-1.6120922140651484,0.02472742086307686
1055001,COMPREHENSIVE DEFENSE,-0.08765883181585081,-2.1914707953962704,0.03506837073692538
1061001,FELINE ALLIANCE,-0.08934950199400749,-2.2337375498501872,0.05486534184862799
1015001,GODS OF THUNDER,-0.09713917198662542,-2.4284792996656352,0.03411095656762595
1026002,DIMENSIONAL SHORTCUT,-0.12845852796021434,-3.2114631990053586,0.036639157705399945
1033001,ALLIED AGENTS,-0.12988938059862282,-3.2472345149655704,0.0548743089082574
1061002,BINDING TIES,-0.18144471971763818,-4.536117992940954,0.030687426338232647
1017002,STORMING IGNITION,-0.18487135761964368,-4.621783940491092,0.054366855713449014
