hero_id,name,role,effect_logodds,effect_pp,std_error,ci_low_pp,ci_high_pp,p_adjusted,within_role_logodds,within_role_pp,within_role_se,within_role_ci_low_pp,within_role_ci_high_pp
1022,Captain America,Tank,0.222965446087072,5.5741361521768,0.0393899560034621,3.644028308007157,7.504243996346443,2.678390892586802e-08,-0.02038956318745356,-0.509739079686339,0.016173515125368645,-1.3022413208294026,0.28276316145672464
1062,Devil Dinosaur,Tank,0.22086268106609275,5.521567026652319,0.03697296821389109,3.7098915841716553,7.333242469132982,4.4007120552999696e-09,-0.022492328208432798,-0.5623082052108199,0.009761641211618039,-1.0406286245801037,-0.08398778584153607
1033,Black Widow,Damage,-0.19764607981521448,-4.941151995380362,0.02139728973010658,-5.989619192155585,-3.8926847986051394,0.0,-0.03820882028259617,-0.9552205070649044,0.008497115595720875,-1.3715791712552272,-0.5388618428745815
1035,Venom,Tank,0.1933728846885629,4.8343221172140725,0.036877636730982565,3.027317917395927,6.641326317032218,2.546873631600398e-07,-0.04998212458596265,-1.2495531146490662,0.009545400714395264,-1.717277749654434,-0.7818284796436984
1021,Hawkeye,Damage,-0.21170323530957882,-5.292580882739471,0.025541033625869083,-6.544091530407056,-4.041070235071886,7.632783294297951e-16,-0.052265975776960516,-1.306649394424013,0.016150795737620117,-2.0980383855673987,-0.5152604032806272
1027,Groot,Tank,0.18266704125710662,4.566676031427665,0.03806143202333411,2.701665862284294,6.431686200571036,2.432924831195936e-06,-0.06068796801741893,-1.5171992004354733,0.012951925055709723,-2.1518435281652497,-0.8825548727056969
1025,Cloak & Dagger,Support,-0.023095280825936895,-0.5773820206484224,0.03220535550042379,-2.155444440169188,1.0006803988723432,0.4820614321443486,-0.07343996299999933,-1.8359990749999833,0.006788661235505082,-2.1686434755397324,-1.5033546744602344
1064,Jubilee,Support,-0.02716058374729952,-0.679014593682488,0.03227858422225444,-2.260665220572956,0.9026360332079798,0.4151980005049228,-0.07750526592136195,-1.9376316480340487,0.00708640927947847,-2.2848657027284935,-1.5903975933396037
1030,Moon Knight,Damage,-0.2396860362349749,-5.9921509058743725,0.023017542434150617,-7.120010485147753,-4.864291326600992,0.0,-0.08024877670235657,-2.0062194175589143,0.011895729019708588,-2.5891101395246348,-1.4233286955931936
1058,Gambit,Support,-0.0326075640860441,-0.8151891021511025,0.03265517895582732,-2.4152928709866415,0.7849146666844361,0.33636377772562,-0.08295224626010653,-2.073806156502663,0.008465461539452351,-2.4886137719358286,-1.658998541069498
1018,Doctor Strange,Tank,0.14117999864885153,3.5294999662212883,0.036426954541890565,1.7445791936686506,5.314420738773926,0.0001392259523949745,-0.10217501062567402,-2.5543752656418506,0.0077489208611810495,-2.9340723878397217,-2.1746781434439795
1043,Star-lord,Damage,-0.265135074420148,-6.6283768605037,0.023145435177853804,-7.762503184218536,-5.494250536788864,0.0,-0.10569781488752972,-2.642445372188243,0.012115589776394866,-3.2361092712315918,-2.0487814731448943
1047,Jeff The Land Shark,Support,-0.07108948594543803,-1.7772371486359506,0.03290187689929874,-3.3894291167015895,-0.1650451805703123,0.035951602818066176,-0.12143416811950047,-3.0358542029875117,0.009373847806964921,-3.4951727455287926,-2.576535660446231
1050,Invisible Woman,Support,-0.08242541102205109,-2.0606352755512773,0.032086978938068375,-3.632897243516628,-0.4883733075859268,0.012201373809376538,-0.13277009319611352,-3.319252329902838,0.006216100406444254,-3.623841249818607,-3.0146634099870697
1045,Namor,Damage,-0.3142708263354488,-7.856770658386219,0.021418277921072384,-8.906266276518766,-6.807275040253673,0.0,-0.1548335668028305,-3.8708391700707625,0.008327042217162437,-4.278864238711722,-3.462814101429803
1065,Rogue,Tank,0.08429329144519439,2.10733228612986,0.03918760540516812,0.18713962127662187,4.027524950983097,0.03606474279984303,-0.15906171782933115,-3.9765429457332786,0.01561625555356007,-4.741739467857722,-3.211346423608835
1053,Emma Frost,Tank,0.05865465655183127,1.4663664137957817,0.03641035301464053,-0.31774088392160416,3.2504737115131674,0.11791364489349533,-0.18470035272269425,-4.617508818067356,0.007522586008465596,-4.98611553248217,-4.248902103652543
1038,Scarlet Witch,Damage,-0.34524201193180987,-8.631050298295246,0.025292071245665005,-9.870361789332833,-7.391738807257661,0.0,-0.1858047523991916,-4.64511880997979,0.015669383697865663,-5.412918611175207,-3.8773190087843723
1060,White Fox,Support,-0.1389553907254722,-3.473884768136805,0.03252955822829259,-5.067833121323142,-1.8799364149504678,2.6677540943487177e-05,-0.18930007289953463,-4.7325018224883655,0.007967004795167047,-5.122885057451551,-4.342118587525181
1031,Luna Snow,Support,-0.14960866351813185,-3.740216587953296,0.03231804197466323,-5.3238006447117945,-2.156632531194798,5.31144160864054e-06,-0.1999533456921943,-4.998833642304858,0.00706038152109085,-5.344792336838309,-4.652874947771406
1014,The Punisher,Damage,-0.3744669942633186,-9.361674856582965,0.022086261394424184,-10.443901664909749,-8.27944804825618,0.0,-0.2150297347307003,-5.375743368267508,0.009970333618929164,-5.864289715595036,-4.887197020939979
1063,Cyclops,Damage,-0.3774140455857739,-9.435351139644348,0.02130958424721668,-10.479520767757965,-8.39118151153073,0.0,-0.21797678605315562,-5.44941965132889,0.008086188825547883,-5.845642903780737,-5.053196398877044
10573,Deadpool (Strategist),Support,-0.1743428022098419,-4.358570055246048,0.032698013863399523,-5.9607727345526245,-2.756367375939471,1.6197694556000877e-07,-0.22468748438390435,-5.617187109597609,0.008623768554240942,-6.039751768755415,-5.194622450439803
10571,Deadpool (Vanguard),Tank,0.01161862340956231,0.29046558523905774,0.03734796319018712,-1.5395846110801112,2.1205157815582267,0.7557312761385218,-0.23173638586496323,-5.793409646624081,0.010925267958640409,-6.328747776597461,-5.258071516650701
1054,Phoenix,Damage,-0.4612098927091331,-11.530247317728328,0.02382118893962435,-12.697485575769921,-10.363009059686734,0.0,-0.30177263317651487,-7.544315829412872,0.013220176328934219,-8.192104469530648,-6.896527189295096
1032,Squirrel Girl,Damage,-0.5040792513245694,-12.601981283114236,0.023983996771561007,-13.777197124920725,-11.426765441307747,0.0,-0.34464199179195115,-8.616049794798778,0.013719487454286422,-9.288304680058813,-7.943794909538744
