kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
counter,Thor,Jeff The Land Shark,Tank,Support,6038,0.7427107559607451,0.9090880692471495,0.8169843836756238,0.4139373524310118,False,0.7144141787640269
counter,Spider-man,Deadpool (Vanguard),Damage,Tank,5530,0.7413605778247512,0.7929969236288349,0.9348845572214953,0.349847796379263,False,0.6708911778687866
counter,Black Panther,White Fox,Damage,Support,6918,0.7408987660813359,0.8369699380715689,0.8852155046194525,0.37604041157296564,False,0.6873934152527693
counter,Star-lord,Rogue,Damage,Tank,2696,-0.7407304581928029,1.0967323453063718,-0.6753976586565249,0.49942315264298254,False,0.7707687649036871
counter,Cloak & Dagger,Gambit,Support,Support,51149,0.7399949291877286,0.5160534229767935,1.4339502389484309,0.15158646365881953,False,0.4740098103358203
counter,Captain America,Jeff The Land Shark,Tank,Support,2545,0.7384238956889385,1.1370224972199696,0.6494364865201803,0.516056286820544,False,0.7792668539883666
counter,White Fox,Rogue,Support,Tank,5357,0.7380329304302321,0.9173664117614687,0.8045127017601486,0.4211009367160903,False,0.7216424808705593
counter,Daredevil,Rogue,Damage,Tank,4090,-0.7376804913221444,0.9243788412643835,-0.7980283173867659,0.4248540574434292,False,0.7238589846254662
counter,Spider-man,The Hood,Damage,Tank,57445,0.7361795516336046,0.40548118526044646,1.8155701877036434,0.0694363302182908,False,0.32471784755271005
counter,Squirrel Girl,Gambit,Damage,Support,6417,-0.7343406905375719,0.7926090696778116,-0.926485348995659,0.35419380756479757,False,0.6711776811595177
counter,Captain America,Elsa Bloodstone,Tank,Damage,2930,-0.7342801579865695,1.0481306610582706,-0.7005616620786437,0.48357661102246396,False,0.765695267037391
counter,Groot,Invisible Woman,Tank,Support,14009,0.733700862111615,0.7481548088107448,0.9806805402719986,0.3267503030807243,False,0.6559614871051528
counter,Hawkeye,Rocket Raccoon,Damage,Support,8110,-0.7317833355599014,0.7402244397929183,-0.9885965610168473,0.32286056945579866,False,0.6533707897656446
counter,The Punisher,Squirrel Girl,Damage,Damage,2617,-0.7293655912338894,1.0750953508362746,-0.6784194449976408,0.49750578350138963,False,0.7707687649036871
counter,Human Torch,Emma Frost,Damage,Tank,9449,0.7287105605236213,0.6939713914250778,1.0500585031714438,0.2936912159093531,False,0.6262802017480338
counter,The Punisher,Invisible Woman,Damage,Support,17553,-0.726354195281134,0.6828903078971978,-1.063646953077681,0.2874886636454328,False,0.615790450076244
counter,The Punisher,Namor,Damage,Damage,5824,-0.7239651830473638,0.7714034410021934,-0.9385039585859267,0.34798548357720194,False,0.6699977328264105
counter,Hulk,Hela,Tank,Damage,9164,-0.723425828855891,0.6743167701452524,-1.0728278768746329,0.2833483506544153,False,0.612331027095248
counter,Mister Fantastic,Gambit,Damage,Support,8178,-0.7205710243367349,0.7419657743899479,-0.9711647749914017,0.3314662318447156,False,0.6610037324983148
counter,Mantis,Spider-man,Support,Damage,21992,-0.7191657878054222,0.5572210225465399,-1.2906293171043388,0.19683224505505115,False,0.5287800177906693
counter,The Punisher,Spider-man,Damage,Damage,10507,-0.7191259640641754,0.6031756685194151,-1.1922330451912586,0.23316987956972335,False,0.5690483632632414
counter,Rocket Raccoon,Ultron,Support,Support,8304,-0.7179781745694286,0.7953841364513915,-0.9026810338117757,0.3666952052573139,False,0.6814111521396561
counter,Black Panther,Iron Man,Damage,Damage,3373,0.7152379610631364,0.9521040052854389,0.7512183092315734,0.45252128303452566,False,0.7412943353648691
counter,Groot,Iron Fist,Tank,Damage,5088,-0.712398790878541,0.8544851303757299,-0.8337170133847601,0.40444046858682525,False,0.7096763034095099
counter,Black Widow,White Fox,Damage,Support,7644,-0.7123420250388519,0.7829146854552647,-0.9098590667316775,0.36289683938479067,False,0.6791650583421605
counter,Human Torch,Peni Parker,Damage,Tank,2591,0.7122290904892216,1.1023360685862005,0.6461088508177819,0.5182088637945894,False,0.7794115599877157
counter,Hawkeye,Luna Snow,Damage,Support,8238,-0.712090736353706,0.7454562070682004,-0.955241541490791,0.33945556256198506,False,0.6634782816399313
counter,Magneto,Adam Warlock,Tank,Support,16877,0.7120158762577254,0.6417269859242295,1.1095308314520456,0.26720125151639285,False,0.5990801891475013
counter,Rocket Raccoon,Black Panther,Support,Damage,13612,-0.7114804208175148,0.7176924233815181,-0.9913444779941601,0.3215174014754073,False,0.6533707897656446
counter,Elsa Bloodstone,The Hood,Damage,Tank,36206,-0.7110491515766592,0.4963954816658588,-1.432424705378949,0.15202231232790858,False,0.47425426173556917
counter,Magik,Blade,Damage,Damage,7353,0.708326422555477,0.6955251463914729,1.018405195312376,0.30848543423981567,False,0.6396340161982003
counter,Thor,Deadpool (Strategist),Tank,Support,5107,-0.7078066560394555,0.9535941700385954,-0.7422514506467757,0.45793500089041395,False,0.7448041133126123
counter,Gambit,Black Cat,Support,Damage,11687,0.7045789278125645,0.7382681579099131,0.954367217742771,0.33989779413733867,False,0.6634782816399313
counter,Doctor Strange,Iron Fist,Tank,Damage,11433,-0.7022533103825195,0.645745164375497,-1.0875084307625777,0.27681217470125197,False,0.6067917799737723
counter,Doctor Strange,Adam Warlock,Tank,Support,5396,0.7020246713424444,0.863468797028528,0.8130284195078452,0.4162017643054319,False,0.7167753284771938
counter,The Punisher,White Fox,Damage,Support,7646,0.700915226974256,0.8124005548524348,0.86277049269319,0.38826366569754733,False,0.6945895108191023
counter,Magik,Magneto,Damage,Tank,61751,0.7008548291024146,0.40490478512228684,1.730912685783021,0.08346733868686872,False,0.35606175117907607
counter,The Punisher,Groot,Damage,Tank,4478,0.6998342613734495,0.9050240141139498,0.7732770075262717,0.4393584601079499,False,0.7339978731190611
counter,Captain America,Magneto,Tank,Tank,13139,0.6984681842516787,0.6781019150461518,1.0300342304801495,0.3029939371302862,False,0.6364995229208027
counter,Scarlet Witch,Black Cat,Damage,Damage,3636,0.698062145344833,0.9281602202522191,0.7520922897936101,0.4519955603152691,False,0.7412943353648691
counter,Adam Warlock,Gambit,Support,Support,7767,0.6949406982303693,0.7892943965035405,0.8804581678380787,0.37861115727069794,False,0.6896645150284012
counter,Captain America,Namor,Tank,Damage,2696,-0.6943931346109985,1.0826349029371807,-0.6413917865820831,0.5212681679507629,False,0.7805234095619077
counter,Mantis,Rocket Raccoon,Support,Support,30266,-0.6936627687605806,0.5903243194610772,-1.1750536881046065,0.23997323722002029,False,0.5777258258219083
counter,Human Torch,The Thing,Damage,Tank,7690,-0.6936614808773006,0.7402016624599591,-0.9371249972230696,0.34869426451088104,True,0.6706813900164956
counter,Blade,The Thing,Damage,Tank,5958,0.6906688674770838,0.7977778909585278,0.8657407974132338,0.38663232173626505,False,0.6943897112974131
counter,Emma Frost,Deadpool (Strategist),Tank,Support,9922,-0.6883036087532508,0.748569884865091,-0.919491449856146,0.35783857576789135,False,0.673826329095111
counter,Black Widow,Thor,Damage,Tank,6691,-0.6874617182617522,0.7561978032785971,-0.9091030353184967,0.36329574054973324,False,0.6791650583421605
counter,Hulk,Human Torch,Tank,Damage,4505,0.6866573080985493,0.8968818214766191,0.7656051127985204,0.4439113013651408,False,0.7364752503284735
counter,The Punisher,Jubilee,Damage,Support,22581,0.6856913121900976,0.6561860541821575,1.044964774578628,0.29603925025879885,False,0.6279382505489465
counter,Cloak & Dagger,Iron Man,Support,Damage,17097,0.6841279163291525,0.6664774966436271,1.0264831442538012,0.3046639047708546,False,0.6375660311160561
counter,Hulk,Mister Fantastic,Tank,Damage,3530,-0.6837256278455076,0.9593643846504929,-0.7126860646328834,0.4760400415583732,False,0.7588173154143105
counter,Peni Parker,Emma Frost,Tank,Tank,7877,0.6777569134748752,0.7470239682763123,0.9072759941541576,0.3642608655364683,False,0.6800481061649708
counter,Moon Knight,Gambit,Damage,Support,10900,0.6755608801658476,0.7255892842893978,0.9310513465306406,0.3518270042926297,False,0.6711776811595177
counter,Hela,Squirrel Girl,Damage,Damage,3377,0.674039217807797,0.9503107400819244,0.7092829633280682,0.4781488985351071,False,0.7604571127249246
counter,Cloak & Dagger,Deadpool (Vanguard),Support,Tank,13638,0.6738992486010086,0.7094843111899863,0.9498437639455444,0.3421916448775263,False,0.6652493971322412
counter,Devil Dinosaur,Deadpool (Strategist),Tank,Support,4489,-0.6735613802503619,1.009111899173965,-0.6674793754802845,0.5044659793690911,False,0.7719560955142087
counter,Peni Parker,The Hood,Tank,Tank,16904,-0.6722193458885697,0.6277953883929688,-1.0707618410662707,0.28427652867387165,False,0.6127397954075634
counter,Mister Fantastic,Iron Fist,Damage,Damage,3631,-0.6711531959032146,0.9190455496612688,-0.7302719611128965,0.4652239635633284,False,0.750048581040608
counter,Invisible Woman,Iron Fist,Support,Damage,19485,-0.6698754930813198,0.6555812324668479,-1.0218039503063334,0.30687369932850417,False,0.6378147251224227
counter,Invisible Woman,White Fox,Support,Support,23464,0.6650151775845043,0.6508515855119679,1.0217616310504878,0.3068937333282019,False,0.6378147251224227
counter,Star-lord,Jeff The Land Shark,Damage,Support,3808,0.6636602139408002,0.9842168667441222,0.6743028252871218,0.5001188082025938,False,0.7710548917324587
counter,Loki,Magneto,Support,Tank,21043,-0.6627393493214129,0.6363459878355525,-1.0414764326174726,0.2976544855202772,False,0.63005515929287
counter,Spider-man,Emma Frost,Damage,Tank,23653,0.662416992986124,0.4866370861139366,1.3612135447297826,0.17344621499511848,False,0.49476512458179456
counter,Invisible Woman,Jubilee,Support,Support,68716,0.6617878407223671,0.48363886213403573,1.368351248289388,0.1712021564478008,False,0.4918730219380528
counter,Hulk,Black Cat,Tank,Damage,5495,0.6613625246402547,0.8348609070515614,0.7921828882561496,0.42825404466932615,False,0.725551873701775
counter,Namor,Deadpool (Vanguard),Damage,Tank,3555,0.6603072114636942,0.9767472795604089,0.6760266706459316,0.49902371187403816,False,0.7707687649036871
counter,Doctor Strange,Mister Fantastic,Tank,Damage,5738,-0.6588231643037046,0.8047946284434478,-0.8186227156832961,0.4130017026675279,False,0.7144141787640269
counter,Venom,White Fox,Tank,Support,11261,-0.6573693527476028,0.7462447537611105,-0.8809031479744798,0.37837024349825665,False,0.6896645150284012
counter,Jubilee,Deadpool (Duelist),Support,Damage,17845,-0.6549287222261274,0.6783049043394385,-0.9655373535356113,0.33427573599784544,False,0.6629966164115593
counter,Blade,Deadpool (Strategist),Damage,Support,3177,-0.6538755300745783,1.0378498350584144,-0.6300290350171666,0.5286755877818935,False,0.7858071468951441
counter,The Punisher,Mantis,Damage,Support,11387,-0.6532898755424859,0.730170391393512,-0.8947088011822808,0.37094277266054976,False,0.6861415880209867
counter,Mantis,Mister Fantastic,Support,Damage,5745,-0.6517928292184111,0.812080915795963,-0.8026205474605383,0.4221940883762362,False,0.7216424808705593
counter,Human Torch,Iron Fist,Damage,Damage,4986,0.6517788931050917,0.8214123351469867,0.793485640787778,0.4274949320289526,False,0.7248976424216401
counter,Namor,White Fox,Damage,Support,7890,0.6514324359695691,0.8106934409099145,0.8035496564995118,0.421657107813187,False,0.7216424808705593
counter,Wolverine,Elsa Bloodstone,Damage,Damage,3637,0.6512321601231261,0.9195577204420404,0.7082015034467574,0.4788201326601501,False,0.7607215220209934
counter,Hela,Jubilee,Damage,Support,31309,0.6489722221723379,0.5631796481003678,1.152336069602928,0.24918300049182895,False,0.5841947525351615
counter,The Punisher,Devil Dinosaur,Damage,Tank,5161,0.6475350869690276,0.8549348929156251,0.7574086545476089,0.44880507272159853,True,0.7404975030667915
counter,Cloak & Dagger,Spider-man,Support,Damage,44291,0.6469721859919796,0.5066454663265486,1.2769722202053337,0.2016120549911512,False,0.5332216936851971
counter,The Punisher,Venom,Damage,Tank,7970,0.6469579287807465,0.7257293782142339,0.8914589214683352,0.3726830198241199,False,0.6866870695530443
counter,Spider-man,Deadpool (Strategist),Damage,Support,8863,-0.6463614685002379,0.7230429048144351,-0.8939462156344967,0.37135066876350675,False,0.6861415880209867
counter,Black Widow,Spider-man,Damage,Damage,12559,0.6453873002418189,0.557151127752319,1.1583702663323427,0.2467129676973281,False,0.5839756684670753
counter,Jeff The Land Shark,Deadpool (Duelist),Support,Damage,4091,-0.6441001468502707,0.9651751634457272,-0.6673401588068207,0.5045548802693953,False,0.7719560955142087
counter,Cloak & Dagger,White Fox,Support,Support,28687,0.6424228865672116,0.6287272158572071,1.0217831682239678,0.3068835374894636,False,0.6378147251224227
counter,Loki,Devil Dinosaur,Support,Tank,3222,0.6424084451895417,1.113646229932251,0.5768514523940182,0.5640398083731253,False,0.8108292154938785
counter,Loki,Thor,Support,Tank,3904,0.6423650259674438,1.0132570546768278,0.6339605759491328,0.5261065511244986,False,0.7829588189501688
counter,Luna Snow,Emma Frost,Support,Tank,33636,0.6396078712191936,0.5448757671320669,1.1738600058977584,0.24045110416083815,True,0.5777258258219083
counter,Adam Warlock,Jubilee,Support,Support,12051,-0.6373057094641279,0.7122770493089348,-0.8947441309283437,0.3709238820274394,False,0.6861415880209867
counter,Winter Soldier,Jubilee,Damage,Support,66072,0.637119606310336,0.43105850061964424,1.4780351283978395,0.13939837597850444,False,0.4568534207273663
counter,Black Widow,The Hood,Damage,Tank,34110,-0.6364735533844076,0.4984629339380406,-1.2768723811739267,0.20164730629685235,False,0.5332216936851971
counter,Black Panther,Venom,Damage,Tank,7314,-0.6324111371657688,0.740810704615945,-0.8536744045749537,0.39328541980979104,False,0.6999568832021767
counter,Jeff The Land Shark,The Thing,Support,Tank,9024,-0.6303226026858929,0.7903984066310861,-0.7974745361298438,0.42517548581968456,False,0.7238589846254662
counter,Psylocke,Gambit,Damage,Support,9385,0.629624551555241,0.7599715923624368,0.8284843247864031,0.4073962686162922,False,0.7101652305340626
counter,Black Panther,Emma Frost,Damage,Tank,10802,-0.6295486277153264,0.6560293138428928,-0.9596349041593162,0.33723899573909655,False,0.6629966164115593
counter,Storm,Cloak & Dagger,Damage,Support,15104,-0.6290920272990362,0.6785648544942955,-0.9270919693709613,0.35387878533099293,False,0.6711776811595177
counter,Human Torch,Blade,Damage,Damage,2630,0.6254493930992124,1.0598410540195038,0.5901350874521819,0.5551000869221316,False,0.8061047872434587
counter,Black Widow,Black Cat,Damage,Damage,4629,-0.6243522752564009,0.8437119461736605,-0.7400064418761839,0.4592960855464949,False,0.7465117271179142
counter,Doctor Strange,Cyclops,Tank,Damage,15378,0.6240676357856917,0.5806016297187089,1.0748637341718128,0.2824357407218876,False,0.6120716729826633
counter,Gambit,Deadpool (Strategist),Support,Support,11010,-0.623605479246759,0.79783984560431,-0.7816173667967408,0.4344394774620145,False,0.730851360201965
counter,Iron Man,Deadpool (Strategist),Damage,Support,3221,-0.6212632196287726,1.0402146648846937,-0.5972452038999457,0.5503436829696604,False,0.8030866760609582
counter,Spider-man,Wolverine,Damage,Damage,5997,0.6202769538479587,0.7475928116519305,0.8296989272507233,0.4067090281337429,False,0.7101652305340626
counter,Hela,Emma Frost,Damage,Tank,19128,-0.6195548462805006,0.5339578925298692,-1.160306561525061,0.2459240139841984,False,0.5839756684670753
counter,Human Torch,Doctor Strange,Damage,Tank,7650,0.6192146090627605,0.7467551391140834,0.8292070273495121,0.4069872691676283,False,0.7101652305340626
counter,Winter Soldier,Namor,Damage,Damage,16064,-0.6170670059124429,0.5263546257550604,-1.1723408054546016,0.24106025495945405,False,0.5777258258219083
counter,Invisible Woman,Black Cat,Support,Damage,15396,-0.6169867542460711,0.6933230609501292,-0.8898979263729567,0.37352069748825956,False,0.6867888353329851
counter,Doctor Strange,Black Widow,Tank,Damage,11433,0.6159689511710486,0.6410748163240466,0.9608378546252117,0.3366337017755726,False,0.6629966164115593
counter,Spider-man,Winter Soldier,Damage,Damage,32749,0.6149507377823361,0.3933887688311416,1.563213763345384,0.11800232390997518,False,0.4208959986679002
counter,Black Panther,Deadpool (Strategist),Damage,Support,4078,-0.6143956791472855,0.9816402905396074,-0.6258867785566874,0.5313892072099886,False,0.7881999071585168
counter,Thor,Rogue,Tank,Tank,4535,0.6125253143728084,0.9230711303799275,0.663573254772575,0.5069634797655072,False,0.7731757075381129
counter,Luna Snow,Mister Fantastic,Support,Damage,7840,-0.6124975201265518,0.7573633743649675,-0.8087234488202145,0.41867423719960783,False,0.7189688582976801
counter,Peni Parker,Daredevil,Tank,Damage,3143,0.611900650159557,1.0036581842563281,0.609670363633762,0.5420801903245709,False,0.7963772886049296
counter,Daredevil,Deadpool (Strategist),Damage,Support,4563,-0.6112951467244618,0.9424895031770906,-0.6485962386464919,0.516599387353798,False,0.7792668539883666
counter,Human Torch,Hela,Damage,Damage,6576,-0.6102991311720701,0.7294797148699419,-0.8366224841233312,0.40280480316435285,False,0.7084521428088582
counter,Wolverine,The Thing,Damage,Tank,5238,-0.6093491125900988,0.8260417700256937,-0.7376734866218028,0.4607128873938916,False,0.7469819972985134
counter,Magneto,Psylocke,Tank,Damage,19319,0.6092680687941096,0.5906389258297849,1.0315406624074983,0.3022873500538418,False,0.6361292568238301
counter,Jubilee,Deadpool (Vanguard),Support,Tank,12834,0.6063292713417696,0.7015495356330409,0.8642715026454267,0.3874387610270157,False,0.6943897112974131
counter,Human Torch,Groot,Damage,Tank,3301,0.6056135505465275,1.013437417581321,0.5975835705690544,0.5501178294159982,False,0.8030866760609582
counter,Scarlet Witch,Rogue,Damage,Tank,2650,0.605130368912993,1.0943398939377198,0.552963820715314,0.5802881843202494,False,0.8216430613310957
counter,Spider-man,Scarlet Witch,Damage,Damage,6588,-0.6046263785983969,0.7205534301716088,-0.8391138717560438,0.4014054125506209,False,0.7065088662574758
counter,Namor,Angela,Damage,Tank,3536,-0.602989699503034,0.9687643111482217,-0.6224317850730322,0.533657985549876,False,0.7902750045272546
counter,Storm,Hela,Damage,Damage,5099,-0.602041834836632,0.8069724096909611,-0.7460500849926089,0.4556371602822681,False,0.7430819493658471
counter,Hulk,Star-lord,Tank,Damage,4303,-0.6009869926972237,0.9142344936449143,-0.6573663506188436,0.5109453826148453,False,0.7766492684266258
counter,Hawkeye,White Fox,Damage,Support,3901,-0.6008756408481462,0.9387848054263758,-0.6400568451629779,0.5221356436232295,False,0.7805234095619077
counter,Scarlet Witch,Winter Soldier,Damage,Damage,9450,-0.5971406664548831,0.6311602254879919,-0.9460999637503994,0.3440976022715093,False,0.6669593465166662
counter,Hela,Deadpool (Duelist),Damage,Damage,6617,0.5968116775872486,0.726798778018098,0.8211511846713471,0.41156015799055445,False,0.7139065936510052
counter,Luna Snow,Magneto,Support,Tank,84389,-0.5950481307044766,0.45698593806796284,-1.3021147504455186,0.19287716149140266,False,0.524062644978678
counter,Hela,Mister Fantastic,Damage,Damage,4341,0.594784803071086,0.8551748382622231,0.6955125156391782,0.4867341705288114,False,0.7667315503001
counter,Scarlet Witch,Elsa Bloodstone,Damage,Damage,4300,0.5942496932542843,0.8633037160720838,0.6883437221352885,0.49123635465676907,False,0.7694348791643201
counter,Winter Soldier,Gambit,Damage,Support,45040,0.5942465471409113,0.46694769332439273,1.2726190869693041,0.2031532421960276,False,0.5332216936851971
counter,Rocket Raccoon,Adam Warlock,Support,Support,8238,0.5937670666644735,0.7793417339901383,0.7618828054086824,0.4461299532033789,False,0.7386237113422401
counter,Spider-man,Jeff The Land Shark,Damage,Support,10411,-0.5924127699840237,0.6856415355960525,-0.8640269575690427,0.3875730818787979,False,0.6943897112974131
counter,Black Panther,Devil Dinosaur,Damage,Tank,4711,-0.5897303148358225,0.8800548927199456,-0.6701062850899787,0.5027900385922214,False,0.7719560955142087
counter,Loki,Doctor Strange,Support,Tank,6474,0.5894108237216427,0.8469890643618477,0.6958895321343094,0.48649801334247034,False,0.7667315503001
counter,Luna Snow,Thor,Support,Tank,15915,0.5882905295176996,0.7089593827342633,0.8297944054972842,0.40665503443666917,False,0.7101652305340626
counter,Hulk,Winter Soldier,Tank,Damage,19155,-0.5876483680947656,0.5241346090185687,-1.121178334693687,0.262211959861798,False,0.5934400865174089
counter,Hulk,Doctor Strange,Tank,Tank,11549,-0.5874274280921039,0.6776811156845975,-0.8668198279343835,0.38604073630972435,True,0.6943897112974131
counter,Black Widow,Blade,Damage,Damage,3891,-0.5857979917287567,0.8921056560866639,-0.6566464271714572,0.5114082889903198,False,0.7766492684266258
counter,Emma Frost,Deadpool (Duelist),Tank,Damage,10372,-0.5826253408964369,0.6722888760255951,-0.8666294530124807,0.38614507040937773,False,0.6943897112974131
counter,Mister Fantastic,Elsa Bloodstone,Damage,Damage,3719,-0.582423890651197,0.9118726767840984,-0.6387118569066369,0.5230103978727978,False,0.7807728341610715
counter,Winter Soldier,Deadpool (Strategist),Damage,Support,13356,-0.5797993493264983,0.6246691529567867,-0.9281702907564696,0.3533192426985914,False,0.6711776811595177
counter,Jeff The Land Shark,Rogue,Support,Tank,3863,0.578477876806853,1.0147652600354413,0.5700607811373533,0.5686364740838644,False,0.8133004628052782
counter,Luna Snow,White Fox,Support,Support,20159,-0.5782963797000094,0.6774949803951321,-0.8535803163629824,0.3933375686311096,True,0.6999568832021767
counter,Cloak & Dagger,Deadpool (Duelist),Support,Damage,18826,-0.5780455113112479,0.6844650496513297,-0.8445215889484898,0.3983780046051273,False,0.7058410879229693
counter,Groot,Spider-man,Tank,Damage,8457,0.5771258031743,0.6936283634402701,0.8320389326524383,0.40538696932499685,False,0.7101652305340626
counter,Rogue,The Hood,Tank,Tank,20239,0.5760160044501383,0.600730978339918,0.9588584994266854,0.3376300340256574,False,0.6629966164115593
counter,Cloak & Dagger,Elsa Bloodstone,Support,Damage,28747,0.5740169415602547,0.6102752607238469,0.9405869424879092,0.34691657593345837,False,0.6695116759774276
counter,Hulk,Iron Fist,Tank,Damage,7375,0.5703629802427804,0.7414717048998901,0.7692309449890445,0.4417562231052211,False,0.7358693492546613
counter,Hela,Deadpool (Vanguard),Damage,Tank,4562,0.5660873480691709,0.8628894044468385,0.6560369673701874,0.5118003390049075,False,0.7766492684266258
counter,Jeff The Land Shark,Devil Dinosaur,Support,Tank,5266,-0.5629837750742833,0.9654153845553965,-0.5831518578228941,0.559791076417897,True,0.8075398630947295
counter,The Thing,White Fox,Tank,Support,12073,-0.56152886177661,0.7245122078738517,-0.775044030554666,0.4383136422555075,False,0.7327626674362109
counter,Elsa Bloodstone,Cyclops,Damage,Damage,9683,-0.5583419978244655,0.629028777744752,-0.8876255229948002,0.3747422198628084,False,0.6867888353329851
counter,Mantis,White Fox,Support,Support,13822,0.5578703635555279,0.7234311493398542,0.7711450689738699,0.4406209492874267,False,0.7355947511068452
counter,Jeff The Land Shark,Elsa Bloodstone,Support,Damage,6631,0.5575728056580205,0.8343398277336038,0.6682802224276027,0.5039547354712963,False,0.7719560955142087
counter,Moon Knight,Black Cat,Damage,Damage,3610,0.5559649498633046,0.9218081022424589,0.6031243905437834,0.5464259417940638,False,0.7993145331487556
counter,Storm,Black Cat,Damage,Damage,2835,-0.555779739292845,1.0266095599179343,-0.5413740150026202,0.5882498139615939,False,0.8286619516699142
counter,Black Widow,Daredevil,Damage,Damage,6842,0.5542553333471658,0.713743896575112,0.7765465120006639,0.43742636920046873,True,0.7320796163206044
counter,Namor,Deadpool (Duelist),Damage,Damage,4799,0.5506587244091526,0.8278078435796905,0.665201143816104,0.5059218490085954,False,0.7721209443606877
counter,Thor,Namor,Tank,Damage,6330,0.5504851009825532,0.793027109039336,0.6941567251709775,0.48758392798870953,False,0.7675287685334082
counter,Loki,Cyclops,Support,Damage,5089,0.5461686526537057,0.8873565357189174,0.6155007944030203,0.5382240448506748,False,0.7938785290191989
counter,Human Torch,Cloak & Dagger,Damage,Support,18098,0.5457913477169187,0.6869437929427292,0.7945211141349108,0.42689212212862937,False,0.7248132971451015
counter,Invisible Woman,Rogue,Support,Tank,11854,-0.5423678604049676,0.7380710133930815,-0.7348450901920378,0.4624338426933421,False,0.7480639168046714
counter,Squirrel Girl,Thor,Damage,Tank,2751,0.5367048649209868,1.0539871420571583,0.5092138637227143,0.6106023264666705,False,0.8399568168026227
counter,Namor,Elsa Bloodstone,Damage,Damage,6650,0.5343663736936616,0.7324919341321773,0.7295184408095281,0.46568459171137955,False,0.7502869949735389
counter,Scarlet Witch,Gambit,Damage,Support,8975,0.5313894140045229,0.7602401727810576,0.6989757092954337,0.4845672113174111,False,0.7662549556458729
counter,Hulk,Emma Frost,Tank,Tank,13792,0.530408496150737,0.6307655777815052,0.8408963881895098,0.400405981996635,False,0.7058453381852429
counter,Doctor Strange,Thor,Tank,Tank,11536,0.5300106176326915,0.6756874059081596,0.7844020962923369,0.4328042087476972,False,0.7286296819548952
counter,Black Panther,Namor,Damage,Damage,4816,0.5297914919096375,0.8251998929841369,0.6420159483949689,0.5208628278939278,False,0.7805234095619077
counter,Mister Fantastic,White Fox,Damage,Support,4447,0.5286769440669812,0.9015559300744023,0.5864050431384232,0.557603356096444,False,0.8075398630947295
counter,Adam Warlock,Devil Dinosaur,Support,Tank,2827,-0.5267393797923824,1.1079481114384746,-0.4754188164177693,0.6344884854019094,False,0.8570596151346738
counter,Captain America,Magik,Tank,Damage,5294,-0.5253190113298699,0.8250304671177463,-0.6367268025447328,0.5243028119901927,False,0.7812437552574363
counter,Luna Snow,Blade,Support,Damage,9144,0.525067966813766,0.7499915527125209,0.7000985076628319,0.48386578775685063,False,0.765695267037391
counter,Rocket Raccoon,The Hood,Support,Tank,82690,-0.5250347712023012,0.4598838267355686,-1.1416682663732685,0.25359193617411924,False,0.5850267250470664
counter,Mantis,Blade,Support,Damage,6633,-0.524739373053793,0.8232456787786714,-0.6374031307789818,0.5238622896049099,False,0.7810724877328643
counter,Hawkeye,Hela,Damage,Damage,4812,-0.5232103883144312,0.8167787575072196,-0.6405778596780004,0.5217969881165972,False,0.7805234095619077
counter,Gambit,White Fox,Support,Support,18373,-0.5205001424394882,0.6894156954785446,-0.7549873695262959,0.45025656070520004,False,0.7412943353648691
counter,Magneto,Gambit,Tank,Support,82168,0.520211460390611,0.46738364157943024,1.1130288142577254,0.2656960544874004,True,0.5977595024891832
counter,Star-lord,Elsa Bloodstone,Damage,Damage,4354,-0.519497012372859,0.871685975368103,-0.5959680745735083,0.5511965545513461,False,0.8037220423603274
counter,Adam Warlock,The Hood,Support,Tank,16277,-0.519319372625265,0.6411444364577288,-0.809988113590227,0.41794700734502166,False,0.7182341480091025
counter,Storm,Daredevil,Damage,Damage,3451,0.5177092608317302,0.94498236448706,0.5478507115979299,0.5837944145992815,False,0.8242357112544568
counter,Spider-man,Iron Fist,Damage,Damage,12890,-0.5169660103533751,0.5584071062850771,-0.9257869474344663,0.35455671173368497,False,0.6713350840166616
counter,Angela,Devil Dinosaur,Tank,Tank,3319,-0.5162833835370398,1.0366555068246164,-0.4980279177973689,0.618464364916538,False,0.8468584540152824
counter,The Punisher,Storm,Damage,Damage,3483,0.5144677084291454,0.953426513956381,0.5395987009992907,0.5894738126510317,False,0.8291035059702716
counter,Black Widow,Elsa Bloodstone,Damage,Damage,7085,-0.5142362589514388,0.7089324827892018,-0.7253670433159497,0.46822688580728744,False,0.7522637001153496
counter,The Punisher,Loki,Damage,Support,3708,0.5140308562769772,1.0197146988825145,0.5040928181581511,0.6141961535019158,False,0.8439041078184972
counter,Hela,Groot,Damage,Tank,6676,-0.5136237394658472,0.7634467006007073,-0.6727696105854011,0.501093874043428,False,0.7715816455906185
counter,Cyclops,Jubilee,Damage,Support,33324,-0.5127910633594108,0.560699780530517,-0.9145554914864129,0.3604250336214573,False,0.6760435149787928
counter,Squirrel Girl,Jeff The Land Shark,Damage,Support,2630,0.5126438834737411,1.078234887313663,0.4754473162623711,0.6344681758973427,False,0.8570596151346738
counter,The Punisher,Gambit,Damage,Support,15219,0.5109963046375224,0.7078663291023242,0.7218824849114365,0.4703667306643776,False,0.7537807527480573
